,stereo-name,orig-name,ext-stereo-smiles,stereo-smiles,chi,orig-inchi,charge,mult
3496,C7H121KET46-A0,C7H121KET46,C=CCC(C[C@H](C)OO)=O,C=CCC(C[C@H](C)OO)=O,"InChI=1S/C7H12O3/c1-3-4-7(8)5-6(2)10-9/h3,6,9H,1,4-5H2,2H3/t6-/m0/s1","InChI=1S/C7H12O3/c1-3-4-7(8)5-6(2)10-9/h3,6,9H,1,4-5H2,2H3",0,1
3497,C7H121KET46-A1,C7H121KET46,C=CCC(C[C@@H](C)OO)=O,C=CCC(C[C@@H](C)OO)=O,"InChI=1S/C7H12O3/c1-3-4-7(8)5-6(2)10-9/h3,6,9H,1,4-5H2,2H3/t6-/m1/s1","InChI=1S/C7H12O3/c1-3-4-7(8)5-6(2)10-9/h3,6,9H,1,4-5H2,2H3",0,1
3498,C7H121KET46O-A0,C7H121KET46O,C=CCC(C[C@H](C)[O])=O,C=CCC(C[C@H](C)[O])=O,"InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,6H,1,4-5H2,2H3/t6-/m0/s1","InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,6H,1,4-5H2,2H3",0,2
3499,C7H121KET46O-A1,C7H121KET46O,C=CCC(C[C@@H](C)[O])=O,C=CCC(C[C@@H](C)[O])=O,"InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,6H,1,4-5H2,2H3/t6-/m1/s1","InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,6H,1,4-5H2,2H3",0,2
3500,C7H121KET47,C7H121KET47,C=CCC(CCCOO)=O,C=CCC(CCCOO)=O,"InChI=1S/C7H12O3/c1-2-4-7(8)5-3-6-10-9/h2,9H,1,3-6H2","InChI=1S/C7H12O3/c1-2-4-7(8)5-3-6-10-9/h2,9H,1,3-6H2",0,1
3501,C7H121KET47O,C7H121KET47O,C=CCC(CCC[O])=O,C=CCC(CCC[O])=O,"InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2H,1,3-6H2","InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2H,1,3-6H2",0,2
3502,C7H121KET53-A0,C7H121KET53,CCC(C[C@H](C=C)OO)=O,C=C[C@@H](CC(CC)=O)OO,"InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h4,7,9H,2-3,5H2,1H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h4,7,9H,2-3,5H2,1H3",0,1
3503,C7H121KET53-A1,C7H121KET53,CCC(C[C@@H](C=C)OO)=O,C=C[C@H](CC(CC)=O)OO,"InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h4,7,9H,2-3,5H2,1H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-6(8)5-7(4-2)10-9/h4,7,9H,2-3,5H2,1H3",0,1
3504,C7H121KET53O-A0,C7H121KET53O,C=C[C@@H](CC(CC)=O)[O],C=C[C@@H](CC(CC)=O)[O],"InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,6H,1,4-5H2,2H3/t6-/m0/s1","InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,6H,1,4-5H2,2H3",0,2
3505,C7H121KET53O-A1,C7H121KET53O,C=C[C@H](CC(CC)=O)[O],C=C[C@H](CC(CC)=O)[O],"InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,6H,1,4-5H2,2H3/t6-/m1/s1","InChI=1S/C7H11O2/c1-3-6(8)5-7(9)4-2/h3,6H,1,4-5H2,2H3",0,2
3506,C7H121KET54-A0,C7H121KET54,C=CC[C@@H](C(CC)=O)OO,C=CC[C@@H](C(CC)=O)OO,"InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h3,7,9H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h3,7,9H,1,4-5H2,2H3",0,1
3507,C7H121KET54-A1,C7H121KET54,C=CC[C@H](C(CC)=O)OO,C=CC[C@H](C(CC)=O)OO,"InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h3,7,9H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-5-7(10-9)6(8)4-2/h3,7,9H,1,4-5H2,2H3",0,1
3508,C7H121KET54O-A0,C7H121KET54O,C=CC[C@@H](C(CC)=O)[O],C=CC[C@@H](C(CC)=O)[O],"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,7H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,7H,1,4-5H2,2H3",0,2
3509,C7H121KET54O-A1,C7H121KET54O,C=CC[C@H](C(CC)=O)[O],C=CC[C@H](C(CC)=O)[O],"InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,7H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H11O2/c1-3-5-7(9)6(8)4-2/h3,7H,1,4-5H2,2H3",0,2
3510,C7H121KET56-A0,C7H121KET56,C=CCCC([C@H](C)OO)=O,C=CCCC([C@H](C)OO)=O,"InChI=1S/C7H12O3/c1-3-4-5-7(8)6(2)10-9/h3,6,9H,1,4-5H2,2H3/t6-/m0/s1","InChI=1S/C7H12O3/c1-3-4-5-7(8)6(2)10-9/h3,6,9H,1,4-5H2,2H3",0,1
3511,C7H121KET56-A1,C7H121KET56,C=CCCC([C@@H](C)OO)=O,C=CCCC([C@@H](C)OO)=O,"InChI=1S/C7H12O3/c1-3-4-5-7(8)6(2)10-9/h3,6,9H,1,4-5H2,2H3/t6-/m1/s1","InChI=1S/C7H12O3/c1-3-4-5-7(8)6(2)10-9/h3,6,9H,1,4-5H2,2H3",0,1
3512,C7H121KET56O-A0,C7H121KET56O,C=CCCC([C@H](C)[O])=O,C=CCCC([C@H](C)[O])=O,"InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,6H,1,4-5H2,2H3/t6-/m0/s1","InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,6H,1,4-5H2,2H3",0,2
3513,C7H121KET56O-A1,C7H121KET56O,C=CCCC([C@@H](C)[O])=O,C=CCCC([C@@H](C)[O])=O,"InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,6H,1,4-5H2,2H3/t6-/m1/s1","InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,6H,1,4-5H2,2H3",0,2
3514,C7H121KET57,C7H121KET57,C=CCCC(CCOO)=O,C=CCCC(CCOO)=O,"InChI=1S/C7H12O3/c1-2-3-4-7(8)5-6-10-9/h2,9H,1,3-6H2","InChI=1S/C7H12O3/c1-2-3-4-7(8)5-6-10-9/h2,9H,1,3-6H2",0,1
3515,C7H121KET57O,C7H121KET57O,C=CCCC(CC[O])=O,C=CCCC(CC[O])=O,"InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2H,1,3-6H2","InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2H,1,3-6H2",0,2
3516,C7H121KET63-A0,C7H121KET63,C=C[C@@H](CCC(C)=O)OO,C=C[C@@H](CCC(C)=O)OO,"InChI=1S/C7H12O3/c1-3-7(10-9)5-4-6(2)8/h3,7,9H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-7(10-9)5-4-6(2)8/h3,7,9H,1,4-5H2,2H3",0,1
3517,C7H121KET63-A1,C7H121KET63,C=C[C@H](CCC(C)=O)OO,C=C[C@H](CCC(C)=O)OO,"InChI=1S/C7H12O3/c1-3-7(10-9)5-4-6(2)8/h3,7,9H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-7(10-9)5-4-6(2)8/h3,7,9H,1,4-5H2,2H3",0,1
3518,C7H121KET63O-A0,C7H121KET63O,C=C[C@@H](CCC(C)=O)[O],C=C[C@@H](CCC(C)=O)[O],"InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,7H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,7H,1,4-5H2,2H3",0,2
3519,C7H121KET63O-A1,C7H121KET63O,C=C[C@H](CCC(C)=O)[O],C=C[C@H](CCC(C)=O)[O],"InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,7H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H11O2/c1-3-7(9)5-4-6(2)8/h3,7H,1,4-5H2,2H3",0,2
3520,C7H121KET64-A0,C7H121KET64,C=CC[C@@H](CC(C)=O)OO,C=CC[C@@H](CC(C)=O)OO,"InChI=1S/C7H12O3/c1-3-4-7(10-9)5-6(2)8/h3,7,9H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-4-7(10-9)5-6(2)8/h3,7,9H,1,4-5H2,2H3",0,1
3521,C7H121KET64-A1,C7H121KET64,C=CC[C@H](CC(C)=O)OO,C=CC[C@H](CC(C)=O)OO,"InChI=1S/C7H12O3/c1-3-4-7(10-9)5-6(2)8/h3,7,9H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-4-7(10-9)5-6(2)8/h3,7,9H,1,4-5H2,2H3",0,1
3522,C7H121KET64O-A0,C7H121KET64O,C=CC[C@@H](CC(C)=O)[O],C=CC[C@@H](CC(C)=O)[O],"InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,7H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,7H,1,4-5H2,2H3",0,2
3523,C7H121KET64O-A1,C7H121KET64O,C=CC[C@H](CC(C)=O)[O],C=CC[C@H](CC(C)=O)[O],"InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,7H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H11O2/c1-3-4-7(9)5-6(2)8/h3,7H,1,4-5H2,2H3",0,2
3524,C7H121KET65-A0,C7H121KET65,C=CCC[C@@H](C(C)=O)OO,C=CCC[C@@H](C(C)=O)OO,"InChI=1S/C7H12O3/c1-3-4-5-7(10-9)6(2)8/h3,7,9H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H12O3/c1-3-4-5-7(10-9)6(2)8/h3,7,9H,1,4-5H2,2H3",0,1
3525,C7H121KET65-A1,C7H121KET65,C=CCC[C@H](C(C)=O)OO,C=CCC[C@H](C(C)=O)OO,"InChI=1S/C7H12O3/c1-3-4-5-7(10-9)6(2)8/h3,7,9H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H12O3/c1-3-4-5-7(10-9)6(2)8/h3,7,9H,1,4-5H2,2H3",0,1
3526,C7H121KET65O-A0,C7H121KET65O,C=CCC[C@@H](C(C)=O)[O],C=CCC[C@@H](C(C)=O)[O],"InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,7H,1,4-5H2,2H3/t7-/m0/s1","InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,7H,1,4-5H2,2H3",0,2
3527,C7H121KET65O-A1,C7H121KET65O,C=CCC[C@H](C(C)=O)[O],C=CCC[C@H](C(C)=O)[O],"InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,7H,1,4-5H2,2H3/t7-/m1/s1","InChI=1S/C7H11O2/c1-3-4-5-7(9)6(2)8/h3,7H,1,4-5H2,2H3",0,2
3528,C7H121KET67,C7H121KET67,C=CCCCC(COO)=O,C=CCCCC(COO)=O,"InChI=1S/C7H12O3/c1-2-3-4-5-7(8)6-10-9/h2,9H,1,3-6H2","InChI=1S/C7H12O3/c1-2-3-4-5-7(8)6-10-9/h2,9H,1,3-6H2",0,1
3529,C7H121KET67O,C7H121KET67O,C=CCCCC(C[O])=O,C=CCCCC(C[O])=O,"InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2H,1,3-6H2","InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2H,1,3-6H2",0,2
3530,C7H121KET74-A0,C7H121KET74,C=CC[C@@H](CCC=O)OO,C=CC[C@@H](CCC=O)OO,"InChI=1S/C7H12O3/c1-2-4-7(10-9)5-3-6-8/h2,6-7,9H,1,3-5H2/t7-/m0/s1","InChI=1S/C7H12O3/c1-2-4-7(10-9)5-3-6-8/h2,6-7,9H,1,3-5H2",0,1
3531,C7H121KET74-A1,C7H121KET74,C=CC[C@H](CCC=O)OO,C=CC[C@H](CCC=O)OO,"InChI=1S/C7H12O3/c1-2-4-7(10-9)5-3-6-8/h2,6-7,9H,1,3-5H2/t7-/m1/s1","InChI=1S/C7H12O3/c1-2-4-7(10-9)5-3-6-8/h2,6-7,9H,1,3-5H2",0,1
3532,C7H121KET74O-A0,C7H121KET74O,C=CC[C@@H](CCC=O)[O],C=CC[C@@H](CCC=O)[O],"InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2,6-7H,1,3-5H2/t7-/m0/s1","InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2,6-7H,1,3-5H2",0,2
3533,C7H121KET74O-A1,C7H121KET74O,C=CC[C@H](CCC=O)[O],C=CC[C@H](CCC=O)[O],"InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2,6-7H,1,3-5H2/t7-/m1/s1","InChI=1S/C7H11O2/c1-2-4-7(9)5-3-6-8/h2,6-7H,1,3-5H2",0,2
3534,C7H121KET75O-A1,C7H121KET75O,C=CCC[C@H](CC=O)[O],C=CCC[C@H](CC=O)[O],"InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2,6-7H,1,3-5H2/t7-/m1/s1","InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2,6-7H,1,3-5H2",0,2
3535,C7H121KET75O-A0,C7H121KET75O,C=CCC[C@@H](CC=O)[O],C=CCC[C@@H](CC=O)[O],"InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2,6-7H,1,3-5H2/t7-/m0/s1","InChI=1S/C7H11O2/c1-2-3-4-7(9)5-6-8/h2,6-7H,1,3-5H2",0,2
3536,C7H121KET76-A1,C7H121KET76,C=CCCC[C@H](C=O)OO,C=CCCC[C@H](C=O)OO,"InChI=1S/C7H12O3/c1-2-3-4-5-7(6-8)10-9/h2,6-7,9H,1,3-5H2/t7-/m1/s1","InChI=1S/C7H12O3/c1-2-3-4-5-7(6-8)10-9/h2,6-7,9H,1,3-5H2",0,1
3537,C7H121KET76-A0,C7H121KET76,C=CCCC[C@@H](C=O)OO,C=CCCC[C@@H](C=O)OO,"InChI=1S/C7H12O3/c1-2-3-4-5-7(6-8)10-9/h2,6-7,9H,1,3-5H2/t7-/m0/s1","InChI=1S/C7H12O3/c1-2-3-4-5-7(6-8)10-9/h2,6-7,9H,1,3-5H2",0,1
3538,C7H121KET76O-A1,C7H121KET76O,C=CCCC[C@H](C=O)[O],C=CCCC[C@H](C=O)[O],"InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2,6-7H,1,3-5H2/t7-/m1/s1","InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2,6-7H,1,3-5H2",0,2
3539,C7H121KET76O-A0,C7H121KET76O,C=CCCC[C@@H](C=O)[O],C=CCCC[C@@H](C=O)[O],"InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2,6-7H,1,3-5H2/t7-/m0/s1","InChI=1S/C7H11O2/c1-2-3-4-5-7(9)6-8/h2,6-7H,1,3-5H2",0,2
3540,C7H121O2-4-A0,C7H121O2-4,CCC[C@@H]1OC(=C)C1,C=C1O[C@@H](CCC)C1,"InChI=1S/C7H12O/c1-3-4-7-5-6(2)8-7/h7H,2-5H2,1H3/t7-/m0/s1","InChI=1S/C7H12O/c1-3-4-7-5-6(2)8-7/h7H,2-5H2,1H3",0,1
3541,C7H121O2-4-A1,C7H121O2-4,CCC[C@H]1OC(=C)C1,C=C1O[C@H](CCC)C1,"InChI=1S/C7H12O/c1-3-4-7-5-6(2)8-7/h7H,2-5H2,1H3/t7-/m1/s1","InChI=1S/C7H12O/c1-3-4-7-5-6(2)8-7/h7H,2-5H2,1H3",0,1
3542,C7H121O3-4-AA0,C7H121O3-4,CCC[C@@H]1O[C@H]1C=C,C=C[C@@H]1O[C@H]1CCC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3/t6-,7-/m0/s1","InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3",0,1
3543,C7H121O3-4-AB0,C7H121O3-4,CCC[C@H]1O[C@H]1C=C,C=C[C@@H]1O[C@@H]1CCC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3/t6-,7+/m0/s1","InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3",0,1
3544,C7H121O3-4-AB1,C7H121O3-4,CCC[C@@H]1O[C@@H]1C=C,C=C[C@H]1O[C@H]1CCC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3/t6-,7+/m1/s1","InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3",0,1
3545,C7H121O3-4-AA1,C7H121O3-4,CCC[C@H]1O[C@@H]1C=C,C=C[C@H]1O[C@@H]1CCC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3/t6-,7-/m1/s1","InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h4,6-7H,2-3,5H2,1H3",0,1
3546,C7H121O-3-4OOH-AA0,C7H121O-3-4OOH,CCC[C@@H]([C@H](C=C)[O])OO,C=C[C@@H]([C@H](CCC)OO)[O],"InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3/t6-,7-/m0/s1","InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3",0,2
3547,C7H121O-3-4OOH-AB0,C7H121O-3-4OOH,CCC[C@H]([C@H](C=C)[O])OO,C=C[C@@H]([C@@H](CCC)OO)[O],"InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3/t6-,7+/m0/s1","InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3",0,2
3548,C7H121O-3-4OOH-AB1,C7H121O-3-4OOH,CCC[C@@H]([C@@H](C=C)[O])OO,C=C[C@H]([C@H](CCC)OO)[O],"InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3/t6-,7+/m1/s1","InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3",0,2
3549,C7H121O-3-4OOH-AA1,C7H121O-3-4OOH,CCC[C@H]([C@@H](C=C)[O])OO,C=C[C@H]([C@@H](CCC)OO)[O],"InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3/t6-,7-/m1/s1","InChI=1S/C7H13O3/c1-3-5-7(10-9)6(8)4-2/h4,6-7,9H,2-3,5H2,1H3",0,2
3550,C7H121O3-5-AA0,C7H121O3-5,C=C[C@@H]1O[C@@H](CC)C1,C=C[C@@H]1O[C@@H](CC)C1,"InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3/t6-,7-/m0/s1","InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3",0,1
3551,C7H121O3-5-AB0,C7H121O3-5,C=C[C@@H]1O[C@H](CC)C1,C=C[C@@H]1O[C@H](CC)C1,"InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3/t6-,7+/m0/s1","InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3",0,1
3552,C7H121O3-5-AB1,C7H121O3-5,C=C[C@H]1O[C@@H](CC)C1,C=C[C@H]1O[C@@H](CC)C1,"InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3/t6-,7+/m1/s1","InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3",0,1
3553,C7H121O3-5-AA1,C7H121O3-5,C=C[C@H]1O[C@H](CC)C1,C=C[C@H]1O[C@H](CC)C1,"InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3/t6-,7-/m1/s1","InChI=1S/C7H12O/c1-3-6-5-7(4-2)8-6/h3,6-7H,1,4-5H2,2H3",0,1
3554,C7H121O-3-5OOH-AA0,C7H121O-3-5OOH,C=C[C@@H](C[C@H](CC)OO)[O],C=C[C@@H](C[C@H](CC)OO)[O],"InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3/t6-,7-/m0/s1","InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3",0,2
3555,C7H121O-3-5OOH-AB0,C7H121O-3-5OOH,C=C[C@@H](C[C@@H](CC)OO)[O],C=C[C@@H](C[C@@H](CC)OO)[O],"InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3/t6-,7+/m0/s1","InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3",0,2
3556,C7H121O-3-5OOH-AB1,C7H121O-3-5OOH,C=C[C@H](C[C@H](CC)OO)[O],C=C[C@H](C[C@H](CC)OO)[O],"InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3/t6-,7+/m1/s1","InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3",0,2
3557,C7H121O-3-5OOH-AA1,C7H121O-3-5OOH,C=C[C@H](C[C@@H](CC)OO)[O],C=C[C@H](C[C@@H](CC)OO)[O],"InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3/t6-,7-/m1/s1","InChI=1S/C7H13O3/c1-3-6(8)5-7(4-2)10-9/h3,6-7,9H,1,4-5H2,2H3",0,2
3558,C7H121O3-6-AA0,C7H121O3-6,C=C[C@@H]1O[C@@H](C)CC1,C=C[C@@H]1O[C@@H](C)CC1,"InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7-/m0/s1","InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
3559,C7H121O3-6-AB0,C7H121O3-6,C=C[C@H]1O[C@@H](C)CC1,C=C[C@H]1O[C@@H](C)CC1,"InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7+/m0/s1","InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
3560,C7H121O3-6-AB1,C7H121O3-6,C=C[C@@H]1O[C@H](C)CC1,C=C[C@@H]1O[C@H](C)CC1,"InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7+/m1/s1","InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
3561,C7H121O3-6-AA1,C7H121O3-6,C=C[C@H]1O[C@H](C)CC1,C=C[C@H]1O[C@H](C)CC1,"InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7-/m1/s1","InChI=1S/C7H12O/c1-3-7-5-4-6(2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
3562,C7H121O-3-6OOH-AA0,C7H121O-3-6OOH,C=C[C@@H](CC[C@H](C)OO)[O],C=C[C@@H](CC[C@H](C)OO)[O],"InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3/t6-,7-/m0/s1","InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3",0,2
3563,C7H121O-3-6OOH-AB0,C7H121O-3-6OOH,C=C[C@H](CC[C@H](C)OO)[O],C=C[C@H](CC[C@H](C)OO)[O],"InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3/t6-,7+/m0/s1","InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3",0,2
3564,C7H121O-3-6OOH-AB1,C7H121O-3-6OOH,C=C[C@@H](CC[C@@H](C)OO)[O],C=C[C@@H](CC[C@@H](C)OO)[O],"InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3/t6-,7+/m1/s1","InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3",0,2
3565,C7H121O-3-6OOH-AA1,C7H121O-3-6OOH,C=C[C@H](CC[C@@H](C)OO)[O],C=C[C@H](CC[C@@H](C)OO)[O],"InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3/t6-,7-/m1/s1","InChI=1S/C7H13O3/c1-3-7(8)5-4-6(2)10-9/h3,6-7,9H,1,4-5H2,2H3",0,2
3566,C7H121O4-5-AA0,C7H121O4-5,C=CC[C@@H]1O[C@H]1CC,C=CC[C@@H]1O[C@H]1CC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7-/m0/s1","InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
3567,C7H121O4-5-AB0,C7H121O4-5,C=CC[C@H]1O[C@H]1CC,C=CC[C@H]1O[C@H]1CC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7+/m0/s1","InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
3568,C7H121O4-5-AB1,C7H121O4-5,C=CC[C@@H]1O[C@@H]1CC,C=CC[C@@H]1O[C@@H]1CC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7+/m1/s1","InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
3569,C7H121O4-5-AA1,C7H121O4-5,C=CC[C@H]1O[C@@H]1CC,C=CC[C@H]1O[C@@H]1CC,"InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7-/m1/s1","InChI=1S/C7H12O/c1-3-5-7-6(4-2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
3570,C7H121O4-6-AA0,C7H121O4-6,C=CC[C@@H]1O[C@@H](C)C1,C=CC[C@@H]1O[C@@H](C)C1,"InChI=1S/C7H12O/c1-3-4-7-5-6(2)8-7/h3,6-7H,1,4-5H2,2H3/t6-,7-/m0/s1","InChI=1S/C7H12O/c1-3-4-7-5-6(2)8-7/h3,6-7H,1,4-5H2,2H3",0,1
